chr	po	NAME	TCGA.A1.A0SK.01A	TCGA.A1.A0SO.01A	TCGA.A2.A04W.01A	TCGA.A2.A0D0.01A	TCGA.A2.A0D1.01A	TCGA.A2.A0EQ.01A	TCGA.A2.A0ET.01A	TCGA.A8.A06N.01A	TCGA.A8.A06Y.01A	TCGA.A8.A06Z.01A	TCGA.A8.A081.01A	TCGA.A8.A083.01A	TCGA.A8.A08J.01A	TCGA.A8.A09X.01A	TCGA.AN.A04D.01A	TCGA.AN.A0FJ.01A	TCGA.AN.A0FV.01A	TCGA.AN.A0FZ.01A	TCGA.AO.A0J2.01A	TCGA.AO.A0J3.01A	TCGA.AO.A0J6.01A	TCGA.AO.A0JC.01A	TCGA.AO.A0JI.01A	TCGA.AO.A0JL.01A	TCGA.AO.A124.01A	TCGA.AO.A125.01A	TCGA.AO.A12B.01A	TCGA.AO.A12D.01A	TCGA.AO.A12H.01A	TCGA.AQ.A04L.01B	TCGA.AR.A0TP.01A	TCGA.AR.A0TR.01A	TCGA.AR.A0TV.01A	TCGA.AR.A1AI.01A	TCGA.AR.A1AS.01A	TCGA.B6.A0I2.01A	TCGA.B6.A0IA.01A	TCGA.B6.A0IC.01A	TCGA.B6.A0RL.01A	TCGA.B6.A0RM.01A	TCGA.B6.A0RS.01A	TCGA.B6.A0X4.01A	TCGA.B6.A0X5.01A	TCGA.BH.A0DL.01A	TCGA.BH.A0E0.01A	TCGA.BH.A0EE.01A	TCGA.BH.A0HW.01A	TCGA.BH.A18N.01A	TCGA.C8.A12L.01A	TCGA.C8.A12M.01A	TCGA.C8.A12P.01A	TCGA.C8.A12U.01A	TCGA.C8.A133.01A	TCGA.D8.A13Y.01A	TCGA.D8.A13Z.01A	TCGA.E2.A14Y.01A	TCGA.E2.A158.01A	TCGA.E2.A15K.06A	TCGA.E2.A15R.01A	TCGA.E2.A1B0.01A
11	114715002	CADM1	0.166	-0.465	-0.009	0.38	0.083	-0.413	-0.45	-0.584	0.052	-0.413	-0.313	-0.066	-0.36	-0.034	-0.023	-0.524	-0.687	-0.476	0.051	-0.397	-0.453	-0.004	0.05	-0.237	-0.771	-0.058	0.154	-0.028	-0.008	0.091	0.072	0.003	-0.573	-0.243	-0.057	-0.229	-0.028	-0.003	-0.755	-0.028	-0.42	0.007	-0.014	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.551	0.062	-0.329	0.009	-0.564	-0.145	-0.083	-0.825	-0.747	-0.671	0.319
11	116988442	DSCAML1	0.166	-0.465	-0.009	0.38	0.083	-0.413	-0.45	-0.584	0.052	-0.413	-0.313	-0.066	-0.36	-0.034	-0.023	-0.508	-0.687	-0.476	0.051	-0.397	-0.423	-0.004	0.05	-0.237	-0.771	-0.058	0.154	-0.028	-0.008	0.091	0.072	0.003	-0.573	-0.243	-0.057	-0.229	-0.025	-0.003	-0.755	-0.028	-0.414	0.007	-0.014	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.551	0.062	-0.329	0.009	-0.59	-0.145	-0.083	-0.825	-0.747	-0.727	0.319
11	117474351	TMPRSS4	0.166	-0.465	-0.009	0.38	0.083	-0.413	-0.45	-0.584	0.052	-0.413	-0.321	-0.066	-0.36	-0.034	-0.023	-0.508	-0.687	-0.476	0.051	-0.397	-0.423	-0.004	0.05	-0.237	-0.771	-0.058	0.154	-0.028	-0.008	0.091	0.072	0.003	-0.573	-0.243	-0.057	-0.229	-0.025	-0.003	-0.755	-0.028	0.264	0.007	-0.014	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.551	0.062	-0.329	0.009	-0.59	-0.145	-0.083	-0.825	-0.747	-0.727	0.319
11	117515348	SCN4B	0.166	-0.465	-0.009	0.38	0.083	-0.413	-0.45	-0.584	0.052	-0.413	-0.321	-0.066	-0.36	-0.034	-0.023	-0.508	-0.687	-0.476	0.051	-0.397	-0.423	-0.004	0.05	-0.237	-0.771	-0.058	0.154	-0.028	-0.008	0.091	0.072	0.003	-0.573	-0.243	-0.057	-0.229	-0.025	-0.003	-0.755	-0.028	0.264	0.007	-0.014	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.551	0.062	-0.329	0.009	-0.59	-0.145	-0.083	-0.825	-0.747	-0.727	0.319
11	117634900	MPZL2	0.166	-0.465	-0.009	0.38	0.083	-0.413	-0.45	-0.584	0.052	-0.413	-0.321	-0.066	-0.36	-0.034	-0.023	-0.508	-0.687	-0.476	0.051	-0.397	-0.423	-0.004	0.05	-0.237	-0.771	-0.058	0.154	-0.028	-0.008	0.091	0.072	0.003	-0.573	-0.243	-0.057	-0.229	-0.025	-0.003	-0.755	-0.028	0.264	0.007	-0.014	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.551	0.062	-0.329	0.009	-0.59	-0.145	-0.083	-0.825	-0.747	-0.727	0.319
11	117716834	CD3D	0.166	-0.465	-0.009	0.38	0.083	-0.413	-0.45	-0.584	0.052	-0.413	-0.321	-0.066	-0.36	-0.034	-0.023	-0.508	-0.687	-0.476	0.051	-0.397	-0.423	-0.004	0.05	-0.237	-0.219	-0.058	0.154	-0.028	-0.008	0.091	0.072	0.003	-0.573	-0.243	-0.057	-0.229	-0.025	-0.003	-0.755	-0.028	0.264	0.007	-0.014	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.551	0.062	-0.329	0.009	-0.59	-0.145	-0.083	-0.825	-0.747	-0.727	0.319
11	117724988	CD3G	0.166	-0.465	-0.009	0.38	0.083	-0.413	-0.45	-0.584	0.052	-0.413	-0.321	-0.066	-0.36	-0.034	-0.023	-0.508	-0.687	-0.476	0.051	-0.397	-0.423	-0.004	0.05	-0.237	-0.219	-0.058	0.154	-0.028	-0.008	0.091	0.072	0.003	-0.573	-0.243	-0.057	-0.229	-0.025	-0.003	-0.755	-0.028	0.264	0.007	-0.014	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.551	0.062	-0.329	0.009	-0.59	-0.145	-0.083	-0.825	-0.747	-0.727	0.319
11	119500638	TRIM29	0.166	-0.465	-0.009	0.192	0.083	-0.413	-0.45	-0.584	0.052	-0.413	-0.321	-0.066	-0.36	-0.034	-0.023	0.634	-0.687	-0.476	0.051	-0.397	-0.441	-0.004	0.05	-0.237	-0.219	-0.058	0.154	-0.028	-0.008	0.048	0.072	0.003	-0.573	-0.243	-0.057	-0.229	-0.025	-0.003	-0.755	-0.028	0.264	0.007	-0.014	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.617	0.062	-0.329	-0.034	-0.59	-0.145	-0.083	-0.825	-0.747	-0.727	0.319
11	122231510	CRTAM	0.166	-0.465	-0.009	0.192	0.083	-0.413	-0.45	-0.584	0.052	0.448	-0.321	-0.066	-0.36	-0.034	-0.023	-0.531	-0.687	-0.476	0.051	-0.397	-0.441	-0.004	0.05	-0.237	-0.839	-0.058	0.154	-0.028	-0.008	0.048	0.072	0.003	-0.573	-0.243	-0.057	-0.229	-0.025	-0.003	-0.755	-0.028	0.264	0.007	-0.014	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.617	0.062	-0.331	-0.034	-0.59	-0.145	0.354	-0.845	-0.747	-0.727	0.319
11	124124949	VSIG2	0.166	-0.465	-0.009	0.192	0.083	-0.413	-0.45	-0.614	0.052	-1.153	-0.321	-0.066	-0.36	-0.034	-0.023	-0.531	-0.687	-0.476	0.051	-0.397	-0.441	-0.004	0.059	-0.237	-0.839	-0.058	0.154	-0.028	-0.008	0.048	0.072	-0.013	-0.573	-0.243	-0.057	-0.229	-0.025	-0.003	-0.755	-0.028	0.264	0.007	-0.014	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.617	0.062	-0.331	-0.034	-0.59	-0.145	-0.078	-0.845	-0.808	-0.727	0.319
11	124674132	PKNOX2	0.166	-0.465	-0.009	0.192	0.083	-0.413	-0.476	-0.614	0.052	-1.153	-0.321	-0.066	-0.36	-0.034	-0.023	-0.531	-0.687	-0.476	0.051	-0.397	-0.441	-0.004	0.059	-0.237	-0.839	-0.058	0.154	-0.028	-0.008	0.048	0.072	-0.013	-0.573	-0.243	-0.057	-0.229	-0.025	-0.003	-0.755	-0.028	0.264	0.007	-0.014	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.617	0.062	-0.331	-0.034	-0.59	-0.145	-0.078	-0.845	-0.808	-0.727	0.319
11	125025800	CHEK1	0.166	-0.465	-0.009	0.192	0.083	-0.413	-0.476	-0.614	0.052	-1.153	-0.321	-0.066	-0.335	-0.034	-0.023	-0.531	-0.687	-0.476	0.051	-0.397	-0.441	-0.004	0.059	-0.237	-0.839	-0.058	0.154	-0.028	-0.008	0.048	0.072	-0.013	-0.573	-0.243	-0.057	-0.229	-0.025	-0.003	-0.755	-0.028	0.264	0.007	-0.072	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.617	0.062	-0.331	-0.034	-0.59	-0.145	-0.078	-0.845	-0.808	-0.727	0.319
11	129213029	TMEM45B	0.166	-1.286	-0.009	0.192	0.083	-0.413	-0.476	-0.614	0.052	0.19	-0.321	-0.066	-0.418	-0.086	-0.062	-0.561	-0.687	-0.5	0.051	-0.394	-0.488	-0.004	0.046	-0.237	-0.825	-0.058	0.143	-0.028	-0.008	0.048	0.072	-0.024	-0.611	-0.275	-0.057	-0.229	-0.025	-0.003	-0.778	-0.028	0.252	0.007	-0.026	-0.084	-0.264	0.014	-0.737	-0.168	0.02	-0.625	0.062	-0.331	-0.034	-0.602	-0.145	-0.078	-0.863	-0.805	-0.73	0.326
11	133770314	B3GAT1	0.166	-1.166	-0.009	0.192	0.083	-0.413	-0.476	-0.614	0.052	0.19	-0.372	-0.066	-0.418	-0.086	-0.062	-0.561	-0.687	-0.5	-1.151	-0.429	-0.488	-0.004	0.046	-0.237	-0.825	-0.058	0.143	-0.028	-0.008	0.048	0.072	-0.024	-0.611	-0.275	-0.057	-0.229	-0.025	-0.003	-0.818	-0.028	0.252	0.007	-0.129	-0.084	-0.264	-0.236	-0.737	-0.168	-0.015	-0.625	0.062	-0.373	-0.034	-0.602	-0.145	-0.078	-0.863	-0.868	-0.73	0.326
12	1611560	WNT5B	1.459	0.645	0.151	0.162	0.067	0.046	0.241	0.249	0.165	0.095	0.481	-0.038	0.199	0.376	-0.008	0.258	-0.211	0.152	0.221	0.104	0.072	5e-04	0.065	0.352	0.501	-0.037	-0.192	-0.211	0.012	0.052	0.039	-0.787	0.095	0.344	0.008	0.879	-0.033	0.002	0.113	-0.031	0.142	-0.028	-0.035	0.313	0.349	-0.45	0.1	0.136	0.326	-0.027	0.078	1.023	-0.049	0.141	0.383	0.05	0.558	-0.004	-0.004	-0.11
12	1807936	LRTM2	1.459	0.645	0.151	0.162	0.067	0.046	0.241	0.249	0.165	0.095	0.481	-0.038	0.199	0.376	-0.008	0.258	-0.211	0.152	0.221	0.104	0.072	5e-04	0.065	0.352	0.501	-0.037	-0.192	-0.211	0.012	0.052	0.039	-0.787	0.095	0.344	0.008	0.879	-0.033	0.002	0.113	-0.031	0.142	-0.028	-0.035	0.313	0.349	-0.45	0.1	0.136	0.326	-0.027	0.078	1.023	-0.049	0.141	0.383	0.05	0.558	-0.004	-0.004	-0.11
12	5474142	NTF3	1.459	0.184	0.151	0.162	0.067	0.046	0.258	0.249	0.13	0.095	0.481	-0.038	0.199	0.376	-0.008	0.261	-0.211	0.152	0.231	0.104	0.072	7e-04	0.066	0.352	0.471	-0.058	-0.192	-0.211	0.012	0.067	0.039	-0.863	0.095	-0.085	0.008	0.871	-0.034	0.002	0.14	-0.031	0.142	-0.028	-0.035	0.313	0.349	-0.451	0.1	0.136	0.326	-0.027	0.078	-0.312	-0.049	0.141	0.383	0.05	0.049	-0.004	-0.004	-0.103
12	6340460	SCNN1A	1.459	0.184	0.151	0.162	0.067	0.046	0.258	0.319	0.13	0.095	0.481	-0.038	0.199	0.376	-0.008	0.261	-0.211	0.152	0.231	0.104	0.072	7e-04	0.066	-0.144	0.471	-0.058	-0.192	-0.211	0.012	0.682	0.039	-0.863	0.095	-0.085	0.008	0.871	-0.034	0.002	0.14	-0.031	0.142	-0.028	-0.035	0.313	0.349	-0.451	0.1	0.136	0.326	-0.027	0.078	-0.312	-0.057	0.141	0.383	0.05	0.049	-0.004	-0.004	-0.103
12	6754906	LAG3	1.459	0.184	0.151	0.162	0.067	0.046	0.258	0.319	0.13	0.095	0.481	-0.038	0.199	0.376	-0.008	0.261	-0.211	0.152	0.231	0.104	0.072	7e-04	0.066	-0.144	0.471	-0.058	-0.192	-0.211	0.012	0.682	0.039	-0.863	0.095	-0.085	0.008	0.871	-0.034	0.002	0.14	-0.031	0.142	-0.028	-0.035	0.313	0.349	-0.451	0.1	0.136	0.326	-0.027	0.078	-0.312	-0.057	0.141	0.383	0.05	0.049	-0.004	-0.004	-0.103
12	7043418	C1S	1.459	0.184	0.151	0.162	0.067	0.046	0.258	0.319	0.13	0.095	0.481	-0.038	0.199	0.376	-0.008	0.261	-0.211	0.152	0.231	0.104	0.072	7e-04	0.066	-0.144	0.471	-0.058	-0.192	-0.211	0.012	0.682	0.039	-0.863	0.095	-0.085	0.008	0.871	-0.034	0.002	0.14	-0.031	0.142	-0.028	-0.035	0.313	0.349	-0.451	0.1	0.136	0.326	-0.027	0.078	-0.312	-0.057	0.141	0.383	0.05	0.049	-0.004	-0.004	-0.103
12	7170143	RBP5	1.459	0.184	0.151	0.162	0.067	0.046	0.258	0.319	0.13	0.095	0.481	-0.038	0.199	0.376	-0.008	0.261	-0.211	0.152	0.231	0.104	0.072	7e-04	0.066	-0.144	0.471	-0.058	-0.192	-0.211	0.012	0.682	0.039	-0.863	0.095	-0.085	0.008	0.871	-0.034	0.002	0.14	-0.031	0.142	-0.028	-0.035	0.313	0.349	-0.451	0.1	0.136	0.326	-0.027	0.078	-0.312	-0.057	0.141	0.383	0.05	0.049	-0.004	-0.004	-0.103
12	7443420	CD163L1	1.459	0.184	0.151	0.162	0.067	0.046	0.258	0.319	0.13	0.095	0.481	-0.038	0.199	0.376	-0.008	0.261	-0.211	0.152	0.231	0.104	0.072	7e-04	0.066	-0.144	0.471	-0.058	-0.192	-0.211	0.012	0.117	0.039	-0.863	0.095	-0.085	0.008	0.871	-0.034	0.002	0.14	-0.031	0.142	-0.028	-0.035	0.313	0.349	-0.451	0.1	0.136	0.326	-0.027	0.078	-0.312	-0.057	0.141	0.383	0.05	0.049	-0.004	-0.004	-0.103
12	8268302	FAM90A1	1.459	0.181	0.601	0.162	0.067	0.046	-0.159	0.319	0.13	0.095	0.481	-0.038	0.199	0.376	-0.008	0.261	-0.211	0.152	0.231	0.104	0.103	7e-04	0.066	-0.144	-0.027	-0.058	-0.192	-0.211	0.012	0.151	0.039	-0.754	0.095	0.013	0.008	0.28	-0.034	0.002	0.14	0.853	-0.418	-0.013	-0.035	0.313	0.349	-0.451	0.1	0.136	0.326	-0.027	0.078	-0.312	-0.057	0.141	0.383	0.05	0.049	0.003	-0.004	-0.103
12	8561814	CLEC4D	1.324	0.181	0.103	0.208	0.067	0.02	0.267	0.253	0.13	0.095	0.481	-0.038	0.243	0.376	0.021	0.261	-0.211	0.152	0.231	0.104	0.103	7e-04	0.066	-0.144	0.393	-0.058	-0.192	-0.211	-0.001	0.151	0.041	-0.754	0.095	0.013	0.008	0.92	-0.034	0.032	0.14	-0.014	-0.473	-0.013	-0.038	0.313	0.349	-0.443	0.116	0.136	0.326	-0.027	0.078	-0.312	-0.057	0.141	0.383	0.05	0.59	0.003	-0.004	-0.103
12	8580996	CLEC4E	1.324	0.181	0.103	0.208	0.067	0.02	0.267	0.253	0.13	0.095	0.481	-0.038	0.243	0.376	0.021	0.261	-0.211	0.152	0.231	0.104	0.103	7e-04	0.066	-0.144	0.393	-0.058	-0.192	-0.211	-0.001	0.151	0.041	-0.754	0.095	0.013	0.008	0.92	-0.034	0.032	0.14	-0.014	-0.473	-0.013	-0.038	0.313	0.349	-0.443	0.116	0.136	0.326	-0.027	0.078	-0.312	-0.057	0.141	0.383	0.05	0.59	0.003	-0.004	-0.103
12	8651368	AICDA	1.324	0.181	0.103	0.208	0.067	0.02	0.267	0.253	0.13	0.095	0.481	-0.038	0.243	0.376	0.021	0.261	-0.211	0.152	0.231	0.104	0.103	7e-04	0.066	-0.144	0.393	-0.058	-0.192	-0.211	-0.001	0.854	0.041	-0.754	0.095	0.013	0.008	0.92	-0.034	0.032	0.14	-0.014	-0.473	-0.013	-0.038	0.313	0.349	-0.443	0.116	0.136	0.326	-0.027	0.078	-0.312	-0.057	0.141	0.383	0.05	0.59	0.003	-0.004	-0.103
12	9645450	KLRB1	1.398	0.249	0.115	0.169	0.112	0.012	0.248	0.294	0.144	0.101	0.481	-0.038	0.228	0.376	0.027	1.181	-0.211	0.162	0.228	0.106	0.093	-0.011	0.055	-0.144	0.639	-0.058	-0.151	-0.232	0.023	0.854	0.106	-0.754	0.159	0.013	-0.021	0.897	-0.036	0.028	0.151	0.007	-0.43	0.019	0.054	-0.014	0.371	-0.472	0.116	0.199	-0.026	0.063	0.104	-0.281	0.006	0.194	0.383	0.016	0.09	0.017	-0.004	-0.095
12	9771758	CLECL1	1.398	0.249	0.115	0.169	0.112	0.012	0.248	0.294	0.144	0.101	0.481	-0.038	0.228	0.376	0.027	1.181	-0.211	0.162	0.228	0.106	0.093	-0.011	0.055	-0.144	0.639	-0.058	-0.146	-0.232	0.023	0.854	0.106	-0.754	0.159	0.013	-0.021	0.897	-0.036	0.028	0.151	0.007	-0.43	0.019	0.054	-0.014	0.371	-0.472	0.116	0.199	-0.026	0.063	0.104	-0.281	0.006	0.194	0.383	0.016	0.09	0.017	-0.004	-0.095
12	9800556	CD69	1.398	0.249	0.115	0.169	0.112	0.012	0.248	0.294	0.144	0.101	0.481	-0.038	0.228	0.376	0.027	1.181	-0.211	0.162	0.228	0.106	0.093	-0.011	0.055	-0.144	0.639	-0.058	-0.146	-0.232	0.023	0.854	0.106	-0.754	0.159	0.013	-0.021	0.897	-0.036	0.028	0.151	0.007	-0.43	0.019	0.054	-0.014	0.371	-0.472	0.116	0.199	-0.026	0.063	0.104	-0.281	0.006	0.194	0.383	0.016	0.09	0.017	-0.004	-0.095
12	10356400	KLRD1	1.398	0.249	0.102	0.169	0.112	0.012	0.248	0.294	0.144	0.101	0.481	-0.038	0.228	0.376	0.027	1.822	-0.211	0.162	0.228	0.106	0.093	-0.011	0.055	-0.144	0.639	-0.058	-0.146	-0.232	0.023	0.861	0.106	-0.754	0.159	0.013	-0.021	0.897	-0.036	0.028	0.151	0.007	-0.43	0.019	0.054	-0.014	0.371	-0.472	0.116	0.199	-0.026	0.063	0.104	-0.281	0.006	0.194	0.383	0.016	0.08	0.017	-0.004	-0.095
12	10461955	KLRC3	1.398	0.249	0.102	0.169	0.112	0.012	0.248	0.294	0.144	0.101	0.481	-0.839	0.228	0.376	0.027	1.822	-1.908	0.162	0.228	0.106	0.093	-0.011	0.055	-0.144	0.639	-0.058	-0.146	-0.232	0.023	0.861	0.106	-0.754	0.159	0.013	-0.055	0.897	-0.036	0.028	0.151	0.007	-0.43	0.019	0.054	-0.014	0.371	-0.472	0.116	0.199	-0.026	0.063	0.093	-0.281	0.006	0.194	0.383	0.016	0.08	0.017	-0.004	-0.095
12	10477164	KLRC2	1.398	0.249	0.102	0.169	0.112	0.012	0.248	0.294	0.144	0.101	0.481	-0.839	0.228	-1.754	0.027	1.822	-0.208	0.162	0.868	0.106	0.093	-0.011	0.055	-0.144	0.262	-0.058	-0.146	-0.232	0.023	0.861	0.106	-0.754	0.159	0.65	-0.055	0.897	-0.036	0.028	0.151	0.007	-0.43	0.019	0.054	-0.014	0.371	-0.472	0.116	0.199	-0.026	0.063	0.093	-0.281	0.006	-0.424	0.383	0.016	0.08	0.017	-0.004	-0.095
12	10690481	STYK1	1.398	0.249	0.102	0.169	0.112	0.012	0.248	0.294	0.144	0.101	0.481	-0.051	0.228	0.301	0.027	1.822	-0.208	0.162	0.213	0.106	0.093	-0.011	0.055	-0.144	0.654	-0.058	-0.146	-0.232	0.023	0.861	0.106	-0.754	0.159	-0.03	-0.055	0.897	-0.036	0.028	0.151	0.007	0.035	0.019	0.054	-0.014	0.371	-0.472	0.116	0.199	-0.026	0.063	0.093	-0.281	0.006	0.17	0.383	0.016	0.08	0.017	-0.004	-0.095
12	10891528	PRR4	1.398	0.249	0.102	0.169	0.112	0.012	0.248	0.294	0.144	0.101	0.481	-0.051	0.228	0.301	0.027	1.822	-0.208	0.162	0.213	0.106	0.093	-0.011	0.055	-0.144	0.654	-0.058	-0.146	-0.232	0.023	0.581	0.106	-0.754	0.159	-0.03	-0.055	0.897	-0.036	0.022	0.151	0.007	0.035	0.019	0.054	-0.014	0.371	-0.472	0.116	0.199	-0.026	0.063	0.093	-0.281	0.006	0.17	0.383	0.016	0.08	0.017	-0.004	-0.095
12	12129781	BCL2L14	1.34	0.233	0.117	-0.823	0.08	-0.009	0.248	0.25	0.138	0.101	0.518	-0.059	0.216	0.38	0.027	3.386	-0.208	0.17	-0.462	0.106	0.093	-0.002	0.055	-0.144	1.024	-0.018	-0.146	-0.213	0.014	0.1	0.07	-0.754	0.123	0.564	-0.013	0.885	-0.036	0.022	0.151	6e-04	0.035	-0.006	0.032	-0.014	0.371	-0.472	0.112	0.158	-0.071	0.055	0.054	-0.308	0.006	0.176	0.365	0.016	0.065	0.017	0.013	-0.101
12	12946544	GPRC5A	1.35	0.233	0.117	0.2	0.08	-0.009	0.248	0.25	0.138	0.101	0.48	-0.059	0.216	0.312	0.024	0.988	-0.235	0.177	-0.462	0.106	0.093	-0.002	0.055	-0.231	0.469	-0.018	-0.146	-0.213	0.014	0.1	0.07	-0.754	0.123	0.009	-0.013	0.885	-0.036	0.022	0.151	6e-04	0.035	-0.014	0.032	-0.014	0.371	-0.472	0.112	0.19	0.378	0.055	0.054	-0.308	0.006	0.176	0.365	0.016	0.065	0.017	0.013	-0.101
12	13108116	KIAA1467	1.35	0.233	0.117	0.2	0.08	-0.009	0.248	0.25	0.138	0.101	0.48	-0.059	0.216	0.312	0.024	0.988	-0.235	0.177	-0.462	0.106	0.093	-0.002	0.055	-0.231	0.469	-0.018	-0.146	-0.213	0.014	0.1	0.07	-0.754	0.123	0.009	-0.013	0.885	-0.036	0.022	0.151	6e-04	0.035	-0.014	0.032	-0.014	0.371	-0.472	0.112	0.19	0.378	0.055	0.054	-0.308	0.006	0.176	0.365	0.016	0.065	0.017	0.013	-0.101
12	14970486	ERP27	1.35	0.233	0.117	0.598	0.08	-0.009	0.248	0.25	0.124	0.101	0.48	-0.059	0.216	0.312	0.024	0.984	-0.235	0.177	-0.462	0.106	0.08	-0.002	0.055	-0.231	0.469	-0.018	-0.146	-0.213	0.014	0.1	0.07	-0.754	0.123	0.009	-0.013	0.885	-0.036	0.022	0.151	6e-04	0.035	-0.014	0.032	-0.014	0.371	-0.472	0.112	0.19	0.378	0.055	0.054	-0.712	0.006	0.176	0.365	0.016	0.065	0.017	0.013	-0.101
12	15208830	RERG	1.35	0.233	0.117	0.076	0.08	-0.009	0.248	0.25	0.124	0.101	0.48	-0.059	0.216	0.312	0.024	0.984	-0.235	0.177	-0.462	0.106	0.08	-0.002	0.055	-0.231	0.469	-0.018	-0.146	-0.213	0.014	0.638	0.07	-0.754	0.123	0.009	-0.013	0.885	-0.036	0.022	0.151	6e-04	0.035	-0.014	0.032	-0.014	0.371	-0.472	0.112	0.19	0.378	0.055	0.054	-0.712	0.006	0.176	0.365	0.016	0.065	0.017	0.013	-0.101
12	16406616	MGST1	1.35	0.233	0.117	0.076	0.08	-0.009	0.248	0.25	0.131	0.101	0.48	-0.059	0.216	0.312	-0.019	0.986	-0.235	0.177	0.193	0.106	0.08	-0.002	0.055	-0.231	0.469	-0.018	-0.146	-0.219	0.014	0.638	0.083	-0.754	0.137	0.009	-0.026	0.885	-0.016	0.022	0.151	6e-04	0.035	-0.014	0.032	-0.014	0.371	-0.472	0.112	0.19	0.378	0.055	0.054	-0.741	0.006	0.176	0.365	0.016	0.065	0.017	0.013	-0.101
12	16622494	LMO3	1.35	0.233	0.117	0.076	0.08	-0.009	0.248	0.25	0.131	0.101	0.48	-0.059	0.216	0.312	-0.019	0.986	-0.235	0.177	0.193	0.106	0.08	-0.002	0.055	-0.231	0.469	-0.018	-0.146	-0.219	0.014	0.638	0.083	-0.754	0.137	0.009	-0.026	0.885	-0.016	0.022	0.151	6e-04	0.035	-0.014	0.032	-0.014	0.371	-0.472	0.112	0.19	0.378	0.055	0.054	-0.741	0.006	0.176	0.365	0.016	0.065	0.017	0.013	-0.101
12	18499180	PIK3C2G	1.366	0.798	0.117	0.1	0.08	-0.009	0.248	0.25	0.131	0.101	0.48	-0.059	0.216	0.312	-0.019	0.155	-0.235	0.177	0.193	0.106	0.08	-0.002	0.055	-0.231	0.482	-0.018	-0.146	-0.219	0.014	0.621	0.083	-0.754	0.128	0.009	-0.026	0.888	-0.016	0.022	0.117	6e-04	0.035	-0.014	0.032	-0.014	0.371	0.017	0.112	0.19	0.206	0.055	0.054	0.642	0.006	0.176	0.365	0.016	0.065	0.017	0.013	-0.101
12	21690768	LDHB	1.356	0.798	0.117	0.1	0.08	-0.005	0.248	0.25	0.131	0.101	0.48	-0.059	0.216	0.329	-0.019	0.155	-0.235	0.177	0.193	0.106	-0.486	-0.002	0.051	-0.231	0.482	-0.018	-0.146	-0.219	0.014	0.621	0.083	-0.754	0.128	0.009	-0.026	0.897	-0.016	0.022	0.144	6e-04	0.035	-0.014	0.032	-0.014	0.371	-0.48	0.112	0.19	0.206	0.055	0.054	-0.712	0.006	0.176	0.92	0.016	0.072	0.017	0.013	-0.101
12	22308253	ST8SIA1	1.356	0.798	0.117	0.1	-0.63	-0.005	0.248	0.25	0.131	0.101	0.48	-0.059	0.325	0.329	-0.019	0.155	-0.235	0.177	0.193	0.106	-0.473	-0.002	0.051	-0.231	0.479	-0.018	-0.146	-0.219	0.014	0.621	0.079	-0.754	0.124	0.009	-0.026	0.638	-0.016	0.019	0.144	6e-04	0.035	-0.014	0.032	0.512	0.371	-0.473	0.112	0.19	0.206	0.055	0.054	-0.712	0.006	0.176	0.92	0.016	0.531	0.017	0.013	-0.101
12	25195925	CASC1	1.356	0.798	0.117	0.1	0.094	-0.005	0.248	0.25	0.131	0.101	0.48	-0.039	0.325	0.329	0.002	0.155	-0.235	0.177	0.193	0.106	-0.473	-0.002	0.051	0.51	0.479	-0.018	-0.146	-0.219	0.014	0.26	0.079	-0.754	0.124	0.009	-0.026	0.638	-0.025	0.019	0.144	6e-04	0.035	-0.014	0.032	-0.073	0.371	-0.473	0.112	0.19	0.206	0.055	0.054	-0.324	0.006	0.176	0.92	0.016	0.064	0.017	0.013	-0.101
12	28008222	PTHLH	1.426	0.798	0.117	0.208	0.094	0.004	0.242	0.25	0.131	0.104	0.48	-0.039	0.325	0.329	0.002	0.175	-0.235	0.177	0.217	0.106	-0.473	-0.002	0.051	0.51	0.479	-0.018	-0.146	-0.219	0.014	0.26	0.079	-0.754	0.124	0.009	-0.026	0.638	-0.025	0.019	0.144	6e-04	0.035	-0.014	0.032	-0.073	0.371	-0.473	0.114	0.173	0.177	0.055	0.054	-0.757	0.03	0.176	0.92	0.016	0.064	0.017	0.013	-0.101
